"customer_number","order_number","product_code","quantity_ordered","price_each","order_line_number","order_date","required_date","shipped_date","status","comments","customer_name","contact_last_name","contact_first_name","city","state","country","sales_rep_employee_number","credit_limit","customer_location"
"124","10390","S24_3371","46","51.43","6","2005-03-04","2005-03-11","2005-03-07","Shipped","They want to reevaluate their terms agreement with Finance.","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10390","S24_3856","45","134.81","8","2005-03-04","2005-03-11","2005-03-07","Shipped","They want to reevaluate their terms agreement with Finance.","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10390","S24_4620","30","66.29","10","2005-03-04","2005-03-11","2005-03-07","Shipped","They want to reevaluate their terms agreement with Finance.","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10390","S32_2206","41","39.02","11","2005-03-04","2005-03-11","2005-03-07","Shipped","They want to reevaluate their terms agreement with Finance.","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10390","S32_4485","45","101.03","12","2005-03-04","2005-03-11","2005-03-07","Shipped","They want to reevaluate their terms agreement with Finance.","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10390","S50_4713","22","81.36","13","2005-03-04","2005-03-11","2005-03-07","Shipped","They want to reevaluate their terms agreement with Finance.","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"276","10391","S10_1949","24","195.01","4","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S10_4962","37","121.15","7","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S12_1666","39","110.7","9","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S18_1097","29","114.34","10","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S18_1342","35","102.74","2","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S18_1367","42","47.44","3","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S18_2432","44","57.73","5","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S18_2949","32","99.28","6","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S24_1937","33","26.55","8","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"276","10391","S24_2022","24","36.29","1","2005-03-09","2005-03-20","2005-03-15","Shipped","","Anna's Decorations, Ltd","O'Hara","Anna","North Sydney","NSW","Australia","1611","107800.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x001q\xf5\xad\xa0\xe6b@y\xa6<_X\xeb@\xc0'"
"452","10392","S18_2957","37","61.21","3","2005-03-10","2005-03-18","2005-03-12","Shipped","","Mini Auto Werke","Mendel","Roland ","Graz","","Austria","1401","45300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00 \xec\x14\xab\x06\xe1.@G\xaf\x06(\r\x89G@'"
"452","10392","S18_3136","29","103.67","2","2005-03-10","2005-03-18","2005-03-12","Shipped","","Mini Auto Werke","Mendel","Roland ","Graz","","Austria","1401","45300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00 \xec\x14\xab\x06\xe1.@G\xaf\x06(\r\x89G@'"
"452","10392","S18_3320","36","98.22","1","2005-03-10","2005-03-18","2005-03-12","Shipped","","Mini Auto Werke","Mendel","Roland ","Graz","","Austria","1401","45300.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00 \xec\x14\xab\x06\xe1.@G\xaf\x06(\r\x89G@'"
"323","10393","S12_3148","35","145.04","8","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S12_4473","32","99.54","10","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S18_2238","20","137.53","11","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S18_2319","38","104.32","7","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S18_4600","30","106.55","9","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S18_4668","44","41.76","1","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S24_2300","33","112.46","2","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S24_4258","33","88.62","3","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S32_1268","38","84.75","4","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S32_3522","31","63.35","5","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"323","10393","S700_2824","21","83.95","6","2005-03-11","2005-03-22","2005-03-14","Shipped","They want to reevaluate their terms agreement with Finance.","Down Under Souveniers, Inc","Graham","Mike","Auckland  ","","New Zealand","1612","88000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"141","10394","S18_3232","22","135.47","5","2005-03-15","2005-03-25","2005-03-19","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10394","S18_4027","37","124.95","1","2005-03-15","2005-03-25","2005-03-19","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10394","S24_1444","31","53.18","2","2005-03-15","2005-03-25","2005-03-19","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10394","S24_2840","46","35.36","6","2005-03-15","2005-03-25","2005-03-19","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10394","S24_4048","37","104.09","7","2005-03-15","2005-03-25","2005-03-19","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10394","S32_2509","36","47.08","3","2005-03-15","2005-03-25","2005-03-19","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"141","10394","S32_3207","30","55.93","4","2005-03-15","2005-03-25","2005-03-19","Shipped","","Euro+ Shopping Channel","Freyre","Diego ","Madrid","","Spain","1370","227600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00x;g\xb0N\x9a\r\xc09\x05\x9e V5D@'"
"250","10395","S10_4757","32","125.12","2","2005-03-17","2005-03-24","2005-03-23","Shipped","We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.","Lyon Souveniers","Da Silva","Daniel","Paris","","France","1337","68100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"250","10395","S12_1108","33","205.72","1","2005-03-17","2005-03-24","2005-03-23","Shipped","We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.","Lyon Souveniers","Da Silva","Daniel","Paris","","France","1337","68100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"250","10395","S50_1392","46","98.39","4","2005-03-17","2005-03-24","2005-03-23","Shipped","We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.","Lyon Souveniers","Da Silva","Daniel","Paris","","France","1337","68100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"250","10395","S50_1514","45","57.99","3","2005-03-17","2005-03-24","2005-03-23","Shipped","We must be cautions with this customer. Their VP of Sales resigned. Company may be heading down.","Lyon Souveniers","Da Silva","Daniel","Paris","","France","1337","68100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x06\x8b\x1eS\xd2\xce\x02@?\t""A\xa7mH@'"
"124","10396","S12_3891","33","155.72","3","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10396","S18_3140","33","129.76","2","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10396","S18_3259","24","91.76","4","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10396","S18_4522","45","83.38","5","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10396","S24_2011","49","100.77","6","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10396","S24_3151","27","77.0","7","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10396","S24_3816","37","77.99","8","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"124","10396","S700_1138","39","62.0","1","2005-03-23","2005-04-02","2005-03-28","Shipped","","Mini Gifts Distributors Ltd.","Nelson","Susan","San Rafael","CA","USA","1165","210500.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U\x94\x01V\xfd\xa1^\xc0!C""\xc8\x9c\xfcB@'"
"242","10397","S700_1938","32","69.29","5","2005-03-28","2005-04-09","2005-04-01","Shipped","","Alpha Cognac","Roulet","Annette ","Toulouse","","France","1370","61100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xed\x873\x1aT\x16\xf7?\xcb\xf4K\xc4[\xcdE@'"
"242","10397","S700_2610","22","62.88","4","2005-03-28","2005-04-09","2005-04-01","Shipped","","Alpha Cognac","Roulet","Annette ","Toulouse","","France","1370","61100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xed\x873\x1aT\x16\xf7?\xcb\xf4K\xc4[\xcdE@'"
"242","10397","S700_3505","48","86.15","3","2005-03-28","2005-04-09","2005-04-01","Shipped","","Alpha Cognac","Roulet","Annette ","Toulouse","","France","1370","61100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xed\x873\x1aT\x16\xf7?\xcb\xf4K\xc4[\xcdE@'"
"242","10397","S700_3962","36","80.44","2","2005-03-28","2005-04-09","2005-04-01","Shipped","","Alpha Cognac","Roulet","Annette ","Toulouse","","France","1370","61100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xed\x873\x1aT\x16\xf7?\xcb\xf4K\xc4[\xcdE@'"
"242","10397","S72_3212","34","52.96","1","2005-03-28","2005-04-09","2005-04-01","Shipped","","Alpha Cognac","Roulet","Annette ","Toulouse","","France","1370","61100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xed\x873\x1aT\x16\xf7?\xcb\xf4K\xc4[\xcdE@'"
"353","10398","S18_1662","33","130.88","11","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S18_2581","34","82.79","15","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S18_3029","28","70.54","18","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S18_3856","45","92.11","17","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S24_1785","43","100.67","16","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S24_2841","28","60.29","3","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S24_3420","34","61.15","13","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S24_3949","41","56.64","2","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S24_4278","45","65.93","14","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S32_4289","22","60.54","4","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S50_1341","49","38.84","5","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S700_1691","47","78.55","6","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S700_2047","36","75.13","7","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S700_2466","22","98.72","8","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S700_2834","23","102.04","9","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S700_3167","29","76.8","10","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S700_4002","36","62.19","12","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"353","10398","S72_1253","34","41.22","1","2005-03-30","2005-04-09","2005-03-31","Shipped","","Reims Collectables","Henriot","Paul ","Reims","","France","1337","81100.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00K.\xb5\x94\xe2!\x10@\x08J\x1bX\xd8\xa0H@'"
"496","10399","S10_1678","40","77.52","8","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"496","10399","S10_2016","51","99.91","7","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"496","10399","S10_4698","22","156.86","6","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"496","10399","S12_2823","29","123.51","5","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"496","10399","S18_2625","30","51.48","4","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"496","10399","S24_1578","57","104.81","3","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"496","10399","S24_2000","58","75.41","2","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"496","10399","S32_1374","32","97.89","1","2005-04-01","2005-04-12","2005-04-03","Shipped","","Kelly's Gift Shop","Snowden","Tony","Auckland  ","","New Zealand","1612","110000.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x006\x90.6m\xd8e@\xab\xbc\xd3S\x9alB\xc0'"
"450","10400","S10_4757","64","134.64","9","2005-04-01","2005-04-11","2005-04-04","Shipped","Customer requested that DHL is used for this shipping","The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA","USA","1165","77600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x05\xf8n\xf3Fy^\xc0s\x1d\x99\xfdp\xabB@'"
"450","10400","S18_1662","34","129.31","1","2005-04-01","2005-04-11","2005-04-04","Shipped","Customer requested that DHL is used for this shipping","The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA","USA","1165","77600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x05\xf8n\xf3Fy^\xc0s\x1d\x99\xfdp\xabB@'"
"450","10400","S18_3029","30","74.84","7","2005-04-01","2005-04-11","2005-04-04","Shipped","Customer requested that DHL is used for this shipping","The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA","USA","1165","77600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x05\xf8n\xf3Fy^\xc0s\x1d\x99\xfdp\xabB@'"
"450","10400","S18_3856","58","88.93","6","2005-04-01","2005-04-11","2005-04-04","Shipped","Customer requested that DHL is used for this shipping","The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA","USA","1165","77600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x05\xf8n\xf3Fy^\xc0s\x1d\x99\xfdp\xabB@'"
"450","10400","S24_2841","24","55.49","2","2005-04-01","2005-04-11","2005-04-04","Shipped","Customer requested that DHL is used for this shipping","The Sharp Gifts Warehouse","Frick","Sue","San Jose","CA","USA","1165","77600.0","b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x05\xf8n\xf3Fy^\xc0s\x1d\x99\xfdp\xabB@'"
